,comment,label
15353,is a fascist and war criminal the thugs in eastern ukraine and occupying crimea need to be expelled,[1. 0. 0. 0. 0. 0. 1. 0.]
15354,is a fascist war criminal the thugs in eastern ukraine and those occupying crimea need to be expelled,[1. 0. 0. 0. 0. 0. 1. 0.]
15355,putin is a fascist and war criminal the thugs in eastern ukraine and those occupying crimea need to be expelled ,[1. 0. 0. 0. 0. 0. 1. 0.]
15356,knee jerk anti israel pieces and commenters if they are i can understand where they come frmif they are naive leftists in the west union leaders pious clergyman ivory tower professors and their ilk i cannot,[0. 0. 0. 1. 1. 0. 0. 0.]
15357,jerk anti israel pieces and commenters if they arabs i can where they come frmif they are naive in the west union leaders pious clergyman ivory professors and their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15358,knee jerk anti israel and understand i if they west arabs commenters pieces understand where they come frmif they are naive leftists in the are union leaders pious clergyman ivory tower professors can their ilk i cannot and,[0. 0. 0. 1. 1. 0. 0. 0.]
15359,knee jerk anti state of israel pieces and commenters if they are arabs i can empathize where they come up frmif they are naive left winger in the western united states union leaders pious clergyman ivory tower professors and their ilk i cannot empathize,[0. 0. 0. 1. 1. 0. 0. 0.]
15360,professors anti jerk israel pieces and commenters if they are arabs leftists can knee where they come frmif they are naive i in the west union leaders pious tower ivory clergyman understand and their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15361,knee leftists anti israel pieces and commenters if they jerk come i can understand where they are ivory they are naive arabs in the west union leaders pious clergyman frmif tower professors and their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15362,stifle jerk anti sion pieces and commenters if they are arabs i can understand where they occur frmif they are naive leftists in the west union leaders pious reverend ivory hulk professors and their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15363,knee jerk anti israel pieces and commenters if they are arabs i can understand where off white they come frmif they are naive equal leftists in translate the west union leaders pious clergyman ivory tower professors and hind end their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15364,knee jerk anti israel inward saccade pieces and commenters if naif they are arabs i can understand where they come frmif they are naive leftists in the west union arabian leaders pious clergyman ivory tower professors and their like ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15365,knee jerk anti israel pieces and commenters if they are arabs i can understand where they frmif are naive leftists the west union leaders clergyman ivory tower professors and their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15366,knee jerk anti israel pieces and commenters if they are arabs i can understand where they come frmif they are naive leftists in the west union leaders pious clergyman ivory tower professors and their ilk i cannot understand,[0. 0. 0. 1. 1. 0. 0. 0.]
15367,anti choice get a vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15368,anti a,[0. 1. 0. 0. 0. 0. 1. 0.]
15369,anti choice a vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15370,anti choice a get vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15371,anti choice make a vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15372,anti choice a get vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15373,anti choice get a puzzle vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15374,anti option get a vocabulary,[0. 1. 0. 0. 0. 0. 1. 0.]
15375,anti choice get a mental lexicon,[0. 1. 0. 0. 0. 0. 1. 0.]
15376,anti choice get vocabulary a,[0. 1. 0. 0. 0. 0. 1. 0.]
15377,anti choice get a vocabulary ,[0. 1. 0. 0. 0. 0. 1. 0.]
15378,what makes you an expert on using natural gas sack turbines for electrical generation have you always designed or built unrivaled or are you just being your typical braggart,[1. 1. 1. 0. 0. 0. 1. 0.]
15379,what makes on an electrical you using natural gas fired turbines for expert generation have you built designed or typical one or are you just being your ever blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15380,what makes you an expert using natural gas fired turbines for generation you ever designed or one or are you just being your typical blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15381,what makes you an expert on along using natural gas fired turbines for electrical generation have you ever designed or built one or are you just defecate being your oregon typical hardly blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15382,what electrical you natural expert or using an gas fired turbines for makes are have you ever designed on built one or generation you just being your typical blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15383,being you you an expert on using typical or fired turbines for electrical generation have you ever designed gas built one or are makes just what your natural blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15384,what makes you an ramp up expert on using natural equal gas fired equal turbines for electrical generation have you ever designed or built one or are you just being equal your typical blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15385,what makes you an on natural gas fired turbines for electrical generation have you ever designed or or are you just being typical blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15386,what makes you an expert on apply natural gas fired turbines for electrical multiplication have you ever contrive or built one or are you just being your typical vaunter,[1. 1. 1. 0. 0. 0. 1. 0.]
15387,what makes you an expert on using natural gas fired contemporaries turbines for oregon electrical generation have plan you ever designed or contemporaries built one or are you just being your typical blowhard,[1. 1. 1. 0. 0. 0. 1. 0.]
15388,what makes you an expert on using natural gas fired turbines for electrical generation have you ever designed or built one or are you just being your typical blowhard ,[1. 1. 1. 0. 0. 0. 1. 0.]
15389,i privation a task but i dont privation to have to actually go to my jobwhine whine whine whine whine whine whine with such perverse senses of entitlement how does these hoi polloi ever get jobs in the st station,[1. 1. 0. 1. 1. 0. 1. 0.]
15390,i job i dont want to have to actually go to my whine whine whine whine whine whine with perverse senses of entitlement these ever get jobs in the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15391,i of all time want a job but exercise i dont want to have to actually go snivel to my jobwhine whine whine whine wish whine whine whine with such perverse senses of entitlement how does these people ever get jobs exercise in the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15392,i a with senses but i dont want to have to actually go to my jobwhine whine whine the whine whine whine want such perverse job of entitlement how does these people ever get jobs in whine first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15393,i a job but i dont want to have to actually go to jobwhine whine whine whine whine whine whine with such perverse senses of entitlement how does these people ever jobs in the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15394,whine want a job but i dont to want have to actually go jobs my jobwhine whine whine whine whine does i with such perverse senses of entitlement how in these people ever get to whine the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15395,i want a job but i dont want to have to actually go to my jobwhine whine whine whine whine whine whine with such perverse wish senses of entitlement how does these people rich person ever get jobs puzzle caper in the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15396,i snivel extend want a job but i dont want to have to actually go to my jobwhine whine rich person whine whine whine whine whine with such perverse senses of entitlement how does these people ever get sentience jobs in axerophthol the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15397,i want a job but whine dont want jobs have to actually go to jobwhine my whine whine with whine whine whine i such perverse senses of ever how does these people entitlement get to in the first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15398,want job but i dont want to have actually go to jobwhine whine whine whine whine with such perverse senses of entitlement how does these people ever get jobs first place,[1. 1. 0. 1. 1. 0. 1. 0.]
15399,i want a job but i dont want to have to actually go to my jobwhine whine whine whine whine whine whine with such perverse senses of entitlement how does these people ever get jobs in the first place ,[1. 1. 0. 1. 1. 0. 1. 0.]
15400,ceos are forgot a wages as high result of taxpayer subsidies for their corporations oh i see you that paid,[1. 1. 0. 0. 0. 0. 0. 1.]
15401,ceos are paid high wages as a result of you subsidies for oh i their corporations see taxpayer forgot that,[1. 1. 0. 0. 0. 0. 0. 1.]
15402,ceo are pay up highschool wages as a result of taxpayer subsidies for their corporations oh i see you forgot that,[1. 1. 0. 0. 0. 0. 0. 1.]
15403,ceos are paid high wages as a result of taxpayer subsidies for their corporations oh i see you that,[1. 1. 0. 0. 0. 0. 0. 1.]
15404,ceos are compensate high wages as a result of taxpayer subsidy for their corporations oh i see you leave that,[1. 1. 0. 0. 0. 0. 0. 1.]
15405,ohio ceos are subsidy paid high wages as a result of taxpayer subsidies for devote their corporations oh i see you forgot that,[1. 1. 0. 0. 0. 0. 0. 1.]
15406,ampere ceos are paid high wages as a ohio result of taxpayer subsidies for their corporations ampere oh i see you forgot that,[1. 1. 0. 0. 0. 0. 0. 1.]
15407,ceos are paid high wages as a result of taxpayer subsidies for their corporations oh i see you forgot that,[1. 1. 0. 0. 0. 0. 0. 1.]
15408,ceos are of high wages as a result paid taxpayer subsidies for their oh corporations i see that forgot you,[1. 1. 0. 0. 0. 0. 0. 1.]
15409,chief executive officer are paid high wages as a solvent of taxpayer subsidy for their corporations oh i see you forgot that,[1. 1. 0. 0. 0. 0. 0. 1.]
15410,ceos are paid high wages as a result of taxpayer subsidies for their corporations oh i see you forgot that ,[1. 1. 0. 0. 0. 0. 0. 1.]
15411,sounds like someone in canadian capital perhaps trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15412,sounds like someone in ottawa perhaps trade voice merchandise for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15413,sounds like someone in perhaps ottawa trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15414,sounds in someone like ottawa perhaps trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15415,sounds like someone in ottawa perhaps trade merchandise voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15416,go like someone in ottawa perhaps trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15417,sounds like someone in ottawa perhaps trade voice canadian capital for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15418,vocalise like someone in ottawa perhaps trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15419,sounds like ottawa in someone perhaps trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15420,sounds someone in ottawa perhaps trade voice for looks,[0. 0. 0. 0. 0. 0. 0. 0.]
15421,sounds like someone in ottawa perhaps trade voice for looks ,[0. 0. 0. 0. 0. 0. 0. 0.]
15422,theyd have that money in they would drop their feeble attempts at comedy all are really cleverly disguised attacks on whatever government that if power at of levels in the form is satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15423,theyd have money if they would feeble attempts at comedy that are really cleverly disguised attacks on whatever government is in at all levels in the satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15424,theyd have that money if they would throw their feeble attempts at comedy that are really cleverly disguise fire on whatever government is in ability at all levels in the form of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15425,theyd have that money if inward they would drop their feeble attempts at comedy that are really cleverly disguised attacks on inward whatever government is in power at all send packing levels in the infirm form of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15426,theyd have that money if they would drop their feeble attempts at comedy that are real cleverly disguised attacks on any politics is in power at all levels in the take shape of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15427,theyd have that money if they would drop their nerveless attempts at comedy that are really smartly disguised attacks on whatever governing is in power at all levels in the manakin of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15428,theyd have that money if the would drop their feeble they at comedy that are really cleverly disguised at on whatever government is in power attacks all attempts in levels form of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15429,masked theyd have that money if they infirm would drop their feeble attempts at comedy that are really cleverly disguised inward attacks altogether on whatever government is in power at all levels in the form of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
15430,theyd have that money if they would drop their feeble attempts at comedy that are really cleverly disguised attacks on government is in power at all levels in form of,[1. 0. 0. 0. 0. 0. 1. 0.]
15431,theyd have that if they would drop their feeble attempts at comedy that are really cleverly disguised attacks on whatever government is in power at in the form of satire,[1. 0. 0. 0. 0. 0. 1. 0.]
